drugbank_id	nikkaji_id	name	inchi_key
DB00117	J1.877.651K	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J1.918.540K	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J2.235.561I	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J2.296.405D	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J2.300.623E	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J2.602.178B	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J2.816.540D	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J2.951.417H	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J3.199.408J	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J4.881J	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J462.797K	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J482.295A	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J482.793G	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J482.794E	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J651.559B	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J651.560F	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	J9.194D	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00118	J1.035.295I	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	J1.722.221J	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	J2.002.215I	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	J2.303.892G	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	J23.293I	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	J245.590K	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	J260.469H	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	J6.004F	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	J699.275G	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	J906.644F	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00119	J1.441.944F	Pyruvic acid	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J1.545.006A	Pyruvic acid	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J1.545.007J	Pyruvic acid	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J1.597.439G	Pyruvic acid	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J2.015J	Pyruvic acid	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J2.284.635C	Pyruvic acid	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J2.292.904F	Pyruvic acid	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J2.763.632B	Pyruvic acid	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J2.849.470J	Pyruvic acid	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J3.266.221H	Pyruvic acid	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J3.368.362F	Pyruvic acid	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J458.184I	Pyruvic acid	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J469.720K	Pyruvic acid	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	J819.240E	Pyruvic acid	LCTONWCANYUPML-UHFFFAOYSA-N
DB00120	J1.004.832J	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J1.027.961E	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J1.068.211H	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J1.068.213D	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J1.138.807H	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J1.258K	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J1.427.955E	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J1.522.808C	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J1.526.791G	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J1.743.919G	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J1.743.921I	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J1.815.767E	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.049.605C	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.049.606A	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.229.377J	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.229.378H	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.246.041B	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.300.620K	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.323.288J	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.323.292H	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.332.313C	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.409.599A	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.414.281G	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J2.609.198E	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J3.006.111J	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J3.610.684K	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J3.610.685I	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J452.017C	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J482.383D	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J619.890B	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J619.891K	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J619.892I	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J619.893G	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J651.553C	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J651.554A	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J728.848D	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J9.175H	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J9.200B	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J980.725J	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	J980.726H	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00121	J1.346.234H	Biotin	YBJHBAHKTGYVGT-ZKWXMUAHSA-N
DB00121	J1.932.998D	Biotin	YBJHBAHKTGYVGT-ZKWXMUAHSA-N
DB00121	J435.029D	Biotin	YBJHBAHKTGYVGT-ZKWXMUAHSA-N
DB00121	J94.599D	Biotin	YBJHBAHKTGYVGT-ZKWXMUAHSA-N
DB00122	J1.964.195C	Choline	OEYIOHPDSNJKLS-UHFFFAOYSA-N
DB00122	J2.045.747C	Choline	OEYIOHPDSNJKLS-UHFFFAOYSA-N
DB00122	J2.078.736H	Choline	OEYIOHPDSNJKLS-UHFFFAOYSA-N
DB00122	J2.164.863I	Choline	OEYIOHPDSNJKLS-UHFFFAOYSA-N
DB00122	J3.186.964A	Choline	OEYIOHPDSNJKLS-UHFFFAOYSA-N
DB00122	J4.822D	Choline	OEYIOHPDSNJKLS-UHFFFAOYSA-N
DB00123	J1.004.902D	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J1.129.669F	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J1.280G	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J1.629.014I	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J1.629.016E	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J1.972.537E	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.026.115C	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.072.151K	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.112.457E	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.188.290I	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.188.291G	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.198.303I	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.198.305E	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.231.075E	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.231.081J	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.338.011K	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.340.039A	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.365.196C	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.736.981B	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.907.533F	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J2.999.764K	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J3.046.673J	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J3.200.538A	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J3.226.112D	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J3.349.095J	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J3.433.353J	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J366.492I	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J429.863B	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J9.176F	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	J9.203G	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00125	J1.237.204C	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J1.284J	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J1.972.538C	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J2.067.384B	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J2.072.154E	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J2.241.252C	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J2.338.020J	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J2.345.823C	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J3.420.779H	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J429.860H	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J429.861F	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J9.182K	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J9.186C	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	J994.046D	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00126	J1.252.034D	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J1.485.258A	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J1.814.733E	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J15.060F	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J16.920J	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J2.301I	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J2.610.373H	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J2.837A	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J3.567.560D	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J301.821K	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J528.881I	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J770.978A	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J770.979J	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	J940.974B	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00127	J1.907.930I	Spermine	PFNFFQXMRSDOHW-UHFFFAOYSA-N
DB00127	J372.789K	Spermine	PFNFFQXMRSDOHW-UHFFFAOYSA-N
DB00127	J448.648J	Spermine	PFNFFQXMRSDOHW-UHFFFAOYSA-N
DB00127	J5.246I	Spermine	PFNFFQXMRSDOHW-UHFFFAOYSA-N
DB00128	J1.143.284K	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J1.181.511A	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J1.278E	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J1.346.816H	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J1.464.172F	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J2.082.506E	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J2.188.286K	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J2.320.554H	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J2.320.559I	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J216.015C	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J216.016A	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J629.802H	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J9.169C	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	J9.205C	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00129	J1.288B	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	J2.188.285B	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	J9.177D	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	J9.191J	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00130	J1.224.533E	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J1.279C	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J1.436.750K	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J1.436.751I	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J1.763.049K	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J1.999.639E	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J2.188.293C	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J2.220.007K	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J2.338.024B	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J2.995.679K	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J2.995.680D	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J346.712K	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J728.849B	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J9.170G	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	J9.211H	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00131	J17.878K	Adenosine phosphate	UDMBCSSLTHHNCD-KQYNXXCUSA-N
DB00131	J3.167.597I	Adenosine phosphate	UDMBCSSLTHHNCD-KQYNXXCUSA-N
DB00131	J3.209.730H	Adenosine phosphate	UDMBCSSLTHHNCD-KQYNXXCUSA-N
DB00131	J4.814C	Adenosine phosphate	UDMBCSSLTHHNCD-KQYNXXCUSA-N
DB00132	J17.685K	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J199.777G	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J2.125.145C	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J2.607.808C	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J2.615.210K	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J200.313I	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J310.439G	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J317.509J	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J319.821I	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J368.353B	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J388.255A	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J399.190C	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J399.393K	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J426.762A	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J426.763J	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J464.118C	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J5.773H	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J527.905D	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J694.842A	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J694.843J	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J962.664F	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	J962.666B	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00133	J1.021.326F	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J1.021.327D	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J1.195I	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J1.196G	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J1.277G	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J1.608.276G	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J1.828.865F	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J1.941.141I	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J1.953.506A	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J2.059.951K	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J2.145.211D	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J2.159.888G	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J2.198.752B	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J2.278.319J	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J2.323.013E	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J2.629.699D	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J2.640.498C	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J2.730.439G	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J2.963.911F	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J3.069.765K	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J338.335K	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J366.495C	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J482.382F	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J629.801J	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J672.423J	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J760.929I	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J967.703H	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	J993.089B	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00134	J1.065.675C	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J1.065.676A	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J1.261.366K	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J1.279.082A	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J1.286F	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J1.352.820I	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J1.380.727B	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J1.569.657E	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J1.607.525F	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J1.649.332E	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J1.698.282B	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J2.002.216G	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J2.079.720G	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J2.150.231F	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J2.164.861B	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J2.316.714J	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	J2.316.715H	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
