drugbank_id	emolecules_id	name	inchi_key
DB00116	1989182	Tetrahydrofolic acid	MSTNYGQPCMXVAQ-KIYNQFGBSA-N
DB00116	36759454	Tetrahydrofolic acid	MSTNYGQPCMXVAQ-KIYNQFGBSA-N
DB00116	36759455	Tetrahydrofolic acid	MSTNYGQPCMXVAQ-KIYNQFGBSA-N
DB00116	485232	Tetrahydrofolic acid	MSTNYGQPCMXVAQ-KIYNQFGBSA-N
DB00117	26757162	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	27520527	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	518145	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	518149	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	518165	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	712832	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00117	883971	Histidine	HNDVDQJCIGZPNO-YFKPBYRVSA-N
DB00118	10452114	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	14089877	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	26749866	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	26754953	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	27677501	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	36091966	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	36756833	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	36756835	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00118	474985	Ademetionine	MEFKEPWMEQBLKI-AIRLBKTGSA-N
DB00119	26756642	Pyruvic acid	LCTONWCANYUPML-UHFFFAOYSA-N
DB00119	478132	Pyruvic acid	LCTONWCANYUPML-UHFFFAOYSA-N
DB00120	26753608	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	26757996	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	29491160	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	29491161	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	29536614	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	29537098	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	29537106	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	29537253	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	482306	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	514492	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00120	530657	Phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N
DB00121	1970569	Biotin	YBJHBAHKTGYVGT-ZKWXMUAHSA-N
DB00121	27677677	Biotin	YBJHBAHKTGYVGT-ZKWXMUAHSA-N
DB00121	30554341	Biotin	YBJHBAHKTGYVGT-ZKWXMUAHSA-N
DB00121	36366279	Biotin	YBJHBAHKTGYVGT-ZKWXMUAHSA-N
DB00121	36752023	Biotin	YBJHBAHKTGYVGT-ZKWXMUAHSA-N
DB00121	36788777	Biotin	YBJHBAHKTGYVGT-ZKWXMUAHSA-N
DB00121	481810	Biotin	YBJHBAHKTGYVGT-ZKWXMUAHSA-N
DB00121	884410	Biotin	YBJHBAHKTGYVGT-ZKWXMUAHSA-N
DB00121	984048	Biotin	YBJHBAHKTGYVGT-ZKWXMUAHSA-N
DB00122	1012302	Choline	OEYIOHPDSNJKLS-UHFFFAOYSA-N
DB00123	524854	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	524855	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	524856	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00125	10311512	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	478552	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	478564	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	478568	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00126	26405050	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	29534153	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	29541630	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	29935489	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	492402	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	523451	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	731007	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00127	10433855	Spermine	PFNFFQXMRSDOHW-UHFFFAOYSA-N
DB00127	1938668	Spermine	PFNFFQXMRSDOHW-UHFFFAOYSA-N
DB00127	494699	Spermine	PFNFFQXMRSDOHW-UHFFFAOYSA-N
DB00127	531533	Spermine	PFNFFQXMRSDOHW-UHFFFAOYSA-N
DB00127	6187094	Spermine	PFNFFQXMRSDOHW-UHFFFAOYSA-N
DB00128	26754220	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	26754975	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	26756539	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	29535733	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	29535780	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	29535821	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	29535924	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	29537196	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	29537254	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	478712	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	478733	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	478747	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00129	31239565	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	592955	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	884260	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00130	26752493	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	26753763	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	26756688	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	26757062	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	26757167	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	27678119	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	29535750	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	29541096	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	514487	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	514808	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00131	29541446	Adenosine phosphate	UDMBCSSLTHHNCD-KQYNXXCUSA-N
DB00131	29542487	Adenosine phosphate	UDMBCSSLTHHNCD-KQYNXXCUSA-N
DB00131	6816633	Adenosine phosphate	UDMBCSSLTHHNCD-KQYNXXCUSA-N
DB00131	711281	Adenosine phosphate	UDMBCSSLTHHNCD-KQYNXXCUSA-N
DB00131	713769	Adenosine phosphate	UDMBCSSLTHHNCD-KQYNXXCUSA-N
DB00131	730489	Adenosine phosphate	UDMBCSSLTHHNCD-KQYNXXCUSA-N
DB00132	36758683	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	524832	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	561341	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00133	26756397	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	26757819	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	26757873	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	26757998	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	29537238	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	514205	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	514387	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	531444	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00134	26755755	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	26755898	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	29491158	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	29537237	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	29537279	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	36758764	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	495925	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	514491	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	526391	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00135	26754072	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	26754331	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	26757083	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	29491139	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	29535745	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	29538622	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	29549112	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	482111	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	514474	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	531518	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00136	26987854	Calcitriol	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	27517665	Calcitriol	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	27677920	Calcitriol	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	29541527	Calcitriol	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	30152086	Calcitriol	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	30154490	Calcitriol	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	30154563	Calcitriol	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	30512692	Calcitriol	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	36745650	Calcitriol	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	36757265	Calcitriol	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	36757267	Calcitriol	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	36757268	Calcitriol	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	36789101	Calcitriol	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	485907	Calcitriol	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	8294511	Calcitriol	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00137	10186103	Lutein	KBPHJBAIARWVSC-RGZFRNHPSA-N
DB00137	18594343	Lutein	KBPHJBAIARWVSC-RGZFRNHPSA-N
DB00137	26750566	Lutein	KBPHJBAIARWVSC-RGZFRNHPSA-N
DB00137	28295506	Lutein	KBPHJBAIARWVSC-RGZFRNHPSA-N
DB00137	29542585	Lutein	KBPHJBAIARWVSC-RGZFRNHPSA-N
DB00137	31228721	Lutein	KBPHJBAIARWVSC-RGZFRNHPSA-N
DB00138	36757527	Cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N
DB00138	36857398	Cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N
DB00138	494730	Cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N
DB00138	496151	Cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N
DB00138	496171	Cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N
DB00138	8293806	Cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N
DB00138	8293808	Cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N
DB00139	29536194	Succinic acid	KDYFGRWQOYBRFD-UHFFFAOYSA-N
DB00139	29536196	Succinic acid	KDYFGRWQOYBRFD-UHFFFAOYSA-N
DB00139	29536584	Succinic acid	KDYFGRWQOYBRFD-UHFFFAOYSA-N
DB00139	481572	Succinic acid	KDYFGRWQOYBRFD-UHFFFAOYSA-N
DB00140	26756557	Riboflavin	AUNGANRZJHBGPY-SCRDCRAPSA-N
DB00140	27678625	Riboflavin	AUNGANRZJHBGPY-SCRDCRAPSA-N
DB00140	31227883	Riboflavin	AUNGANRZJHBGPY-SCRDCRAPSA-N
DB00140	31240487	Riboflavin	AUNGANRZJHBGPY-SCRDCRAPSA-N
DB00140	594077	Riboflavin	AUNGANRZJHBGPY-SCRDCRAPSA-N
DB00140	711592	Riboflavin	AUNGANRZJHBGPY-SCRDCRAPSA-N
DB00140	884123	Riboflavin	AUNGANRZJHBGPY-SCRDCRAPSA-N
DB00141	27345144	N-Acetylglucosamine	MBLBDJOUHNCFQT-LXGUWJNJSA-N
DB00141	31264524	N-Acetylglucosamine	MBLBDJOUHNCFQT-LXGUWJNJSA-N
DB00141	36788771	N-Acetylglucosamine	MBLBDJOUHNCFQT-LXGUWJNJSA-N
DB00141	36788870	N-Acetylglucosamine	MBLBDJOUHNCFQT-LXGUWJNJSA-N
DB00141	7587350	N-Acetylglucosamine	MBLBDJOUHNCFQT-LXGUWJNJSA-N
DB00141	8294254	N-Acetylglucosamine	MBLBDJOUHNCFQT-LXGUWJNJSA-N
DB00141	902159	N-Acetylglucosamine	MBLBDJOUHNCFQT-LXGUWJNJSA-N
DB00142	26753314	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	26753635	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	26755734	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	26757785	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	28218191	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	29491177	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	477277	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	498263	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	514405	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00143	26756622	Glutathione	RWSXRVCMGQZWBV-WDSKDSINSA-N
DB00143	26988180	Glutathione	RWSXRVCMGQZWBV-WDSKDSINSA-N
DB00143	515159	Glutathione	RWSXRVCMGQZWBV-WDSKDSINSA-N
DB00143	747254	Glutathione	RWSXRVCMGQZWBV-WDSKDSINSA-N
DB00145	27515040	Glycine	DHMQDGOQFOQNFH-UHFFFAOYSA-N
DB00145	29486704	Glycine	DHMQDGOQFOQNFH-UHFFFAOYSA-N
DB00145	29487368	Glycine	DHMQDGOQFOQNFH-UHFFFAOYSA-N
DB00145	29536562	Glycine	DHMQDGOQFOQNFH-UHFFFAOYSA-N
DB00145	29536626	Glycine	DHMQDGOQFOQNFH-UHFFFAOYSA-N
DB00145	29536707	Glycine	DHMQDGOQFOQNFH-UHFFFAOYSA-N
DB00145	29537283	Glycine	DHMQDGOQFOQNFH-UHFFFAOYSA-N
DB00145	483675	Glycine	DHMQDGOQFOQNFH-UHFFFAOYSA-N
DB00145	485476	Glycine	DHMQDGOQFOQNFH-UHFFFAOYSA-N
DB00146	26757829	Calcifediol	JWUBBDSIWDLEOM-DTOXIADCSA-N
DB00146	27678203	Calcifediol	JWUBBDSIWDLEOM-DTOXIADCSA-N
DB00146	29935587	Calcifediol	JWUBBDSIWDLEOM-DTOXIADCSA-N
DB00146	30152230	Calcifediol	JWUBBDSIWDLEOM-DTOXIADCSA-N
DB00146	30154404	Calcifediol	JWUBBDSIWDLEOM-DTOXIADCSA-N
DB00146	31240774	Calcifediol	JWUBBDSIWDLEOM-DTOXIADCSA-N
DB00146	485911	Calcifediol	JWUBBDSIWDLEOM-DTOXIADCSA-N
DB00147	1012333	Pyridoxal	RADKZDMFGJYCBB-UHFFFAOYSA-N
DB00147	23049375	Pyridoxal	RADKZDMFGJYCBB-UHFFFAOYSA-N
DB00147	30154453	Pyridoxal	RADKZDMFGJYCBB-UHFFFAOYSA-N
DB00147	493579	Pyridoxal	RADKZDMFGJYCBB-UHFFFAOYSA-N
DB00148	494174	Creatine	CVSVTCORWBXHQV-UHFFFAOYSA-N
DB00149	25690830	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	26755895	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	26756750	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	29491130	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	499483	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	514488	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	514646	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00150	26754365	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	26755894	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	27524628	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	36759615	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	36759616	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	484485	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	533030	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	533034	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00151	26756231	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	26756923	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	36757526	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	484930	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	496036	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	505558	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00152	1180877	Thiamine	JZRWCGZRTZMZEH-UHFFFAOYSA-N
DB00153	1971432	Ergocalciferol	MECHNRXZTMCUDQ-RKHKHRCZSA-N
DB00153	25692850	Ergocalciferol	MECHNRXZTMCUDQ-RKHKHRCZSA-N
DB00153	27677728	Ergocalciferol	MECHNRXZTMCUDQ-RKHKHRCZSA-N
DB00153	28205795	Ergocalciferol	MECHNRXZTMCUDQ-RKHKHRCZSA-N
DB00153	29541226	Ergocalciferol	MECHNRXZTMCUDQ-RKHKHRCZSA-N
DB00153	29550318	Ergocalciferol	MECHNRXZTMCUDQ-RKHKHRCZSA-N
DB00153	30152066	Ergocalciferol	MECHNRXZTMCUDQ-RKHKHRCZSA-N
DB00153	30512871	Ergocalciferol	MECHNRXZTMCUDQ-RKHKHRCZSA-N
DB00153	36787959	Ergocalciferol	MECHNRXZTMCUDQ-RKHKHRCZSA-N
DB00153	8293829	Ergocalciferol	MECHNRXZTMCUDQ-RKHKHRCZSA-N
DB00154	1986493	Dihomo-gamma-linolenic acid	HOBAELRKJCKHQD-QNEBEIHSSA-N
DB00154	509170	Dihomo-gamma-linolenic acid	HOBAELRKJCKHQD-QNEBEIHSSA-N
DB00155	1954524	Citrulline	RHGKLRLOHDJJDR-BYPYZUCNSA-N
DB00155	26751900	Citrulline	RHGKLRLOHDJJDR-BYPYZUCNSA-N
DB00155	28294744	Citrulline	RHGKLRLOHDJJDR-BYPYZUCNSA-N
DB00155	493823	Citrulline	RHGKLRLOHDJJDR-BYPYZUCNSA-N
DB00155	884088	Citrulline	RHGKLRLOHDJJDR-BYPYZUCNSA-N
DB00156	26755583	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	26756591	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	26756924	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	476211	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	476213	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	532410	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	532412	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	594831	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00157	16647050	NADH	BOPGDPNILDQYTO-NNYOXOHSSA-N
DB00157	26749950	NADH	BOPGDPNILDQYTO-NNYOXOHSSA-N
DB00157	26750946	NADH	BOPGDPNILDQYTO-NNYOXOHSSA-N
DB00157	36366750	NADH	BOPGDPNILDQYTO-NNYOXOHSSA-N
DB00157	36788793	NADH	BOPGDPNILDQYTO-NNYOXOHSSA-N
DB00157	592709	NADH	BOPGDPNILDQYTO-NNYOXOHSSA-N
DB00157	6883931	NADH	BOPGDPNILDQYTO-NNYOXOHSSA-N
DB00157	714059	NADH	BOPGDPNILDQYTO-NNYOXOHSSA-N
DB00158	1986886	Folic acid	OVBPIULPVIDEAO-LBPRGKRZSA-N
DB00158	27678078	Folic acid	OVBPIULPVIDEAO-LBPRGKRZSA-N
DB00158	29563448	Folic acid	OVBPIULPVIDEAO-LBPRGKRZSA-N
DB00158	31230473	Folic acid	OVBPIULPVIDEAO-LBPRGKRZSA-N
DB00158	36753205	Folic acid	OVBPIULPVIDEAO-LBPRGKRZSA-N
DB00158	36758208	Folic acid	OVBPIULPVIDEAO-LBPRGKRZSA-N
DB00158	36758209	Folic acid	OVBPIULPVIDEAO-LBPRGKRZSA-N
DB00158	474902	Folic acid	OVBPIULPVIDEAO-LBPRGKRZSA-N
DB00158	5748014	Folic acid	OVBPIULPVIDEAO-LBPRGKRZSA-N
DB00158	884420	Folic acid	OVBPIULPVIDEAO-LBPRGKRZSA-N
DB00158	984032	Folic acid	OVBPIULPVIDEAO-LBPRGKRZSA-N
DB00159	1986690	Icosapent	JAZBEHYOTPTENJ-JLNKQSITSA-N
DB00159	23121918	Icosapent	JAZBEHYOTPTENJ-JLNKQSITSA-N
DB00159	27344987	Icosapent	JAZBEHYOTPTENJ-JLNKQSITSA-N
DB00159	27677967	Icosapent	JAZBEHYOTPTENJ-JLNKQSITSA-N
DB00159	509162	Icosapent	JAZBEHYOTPTENJ-JLNKQSITSA-N
