drugbank_id	chebi_id	name	inchi_key
DB00123	18019	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	25094	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	32550	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	32551	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	32552	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	32556	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	32557	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	32558	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	32563	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	32564	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00123	32565	L-Lysine	KDXKERNSBIXSRK-YFKPBYRVSA-N
DB00125	15816	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	16467	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	29016	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	32681	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	32682	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	32683	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	32688	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	32689	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	32690	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	32695	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	32696	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00125	32697	Arginine	ODKSFYDXXFIFQN-BYPYZUCNSA-N
DB00126	29073	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	38290	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	51384	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	51438	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00126	51440	Ascorbic acid	CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DB00127	15746	Spermine	PFNFFQXMRSDOHW-UHFFFAOYSA-N
DB00127	45725	Spermine	PFNFFQXMRSDOHW-UHFFFAOYSA-N
DB00128	17053	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	17364	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	22660	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	29990	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	29991	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	29993	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	29994	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	29995	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00128	35391	Aspartic acid	CKLJMWTZIZZHCS-REOHCLBHSA-N
DB00129	15729	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	16176	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	18257	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	32964	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	44667	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	46911	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	46912	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	46913	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	46914	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00129	57668	Ornithine	AHLPHDHHMVZTML-BYPYZUCNSA-N
DB00130	17061	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	18050	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	28300	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	32665	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	32666	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	32672	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	32673	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	32678	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	32679	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	58000	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00130	58359	L-Glutamine	ZDXPYRJPNDTMRX-VKHMYHEASA-N
DB00131	16027	Adenosine phosphate	UDMBCSSLTHHNCD-KQYNXXCUSA-N
DB00131	40721	Adenosine phosphate	UDMBCSSLTHHNCD-KQYNXXCUSA-N
DB00131	456215	Adenosine phosphate	UDMBCSSLTHHNCD-KQYNXXCUSA-N
DB00131	95121	Adenosine phosphate	UDMBCSSLTHHNCD-KQYNXXCUSA-N
DB00132	27432	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	32387	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00132	92583	alpha-Linolenic acid	DTOSIQBPPRVQHS-PDBXOOCHSA-N
DB00133	16523	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	17115	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	17822	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	32836	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	32837	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	32840	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	32841	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	32845	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	32846	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	33384	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	35243	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00133	35247	Serine	MTCFGRXMJLQNBG-REOHCLBHSA-N
DB00134	16643	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	16811	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	16867	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	32631	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	32632	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	32637	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	32638	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	32644	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	32646	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	57844	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	57932	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00134	64558	Methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N
DB00135	17895	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	18186	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	28479	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	32760	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	32761	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	32762	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	32773	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	32774	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	32775	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	32784	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	32785	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	32786	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	58315	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00135	58570	Tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N
DB00136	125427	Calcitriol	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	17823	Calcitriol	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00136	93988	Calcitriol	GMRQFYUYWCNGIN-NKMMMXOESA-N
DB00137	28838	Lutein	KBPHJBAIARWVSC-RGZFRNHPSA-N
DB00138	145813	Cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N
DB00138	16283	Cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N
DB00138	17376	Cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N
DB00138	35491	Cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N
DB00138	35492	Cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N
DB00138	35494	Cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N
DB00138	63163	Cystine	LEVWYRKDKASIDU-IMJSIDKUSA-N
DB00139	15741	Succinic acid	KDYFGRWQOYBRFD-UHFFFAOYSA-N
DB00139	30031	Succinic acid	KDYFGRWQOYBRFD-UHFFFAOYSA-N
DB00139	30779	Succinic acid	KDYFGRWQOYBRFD-UHFFFAOYSA-N
DB00139	90372	Succinic acid	KDYFGRWQOYBRFD-UHFFFAOYSA-N
DB00140	17015	Riboflavin	AUNGANRZJHBGPY-SCRDCRAPSA-N
DB00140	57986	Riboflavin	AUNGANRZJHBGPY-SCRDCRAPSA-N
DB00140	95299	Riboflavin	AUNGANRZJHBGPY-SCRDCRAPSA-N
DB00141	17122	N-Acetylglucosamine	MBLBDJOUHNCFQT-LXGUWJNJSA-N
DB00141	17411	N-Acetylglucosamine	MBLBDJOUHNCFQT-LXGUWJNJSA-N
DB00142	14321	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	15966	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	16015	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	18237	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	29985	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	29986	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	29987	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	29988	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	29989	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00142	76051	Glutamic acid	WHUUTDBJXJRKMK-VKHMYHEASA-N
DB00143	16856	Glutathione	RWSXRVCMGQZWBV-WDSKDSINSA-N
DB00143	57925	Glutathione	RWSXRVCMGQZWBV-WDSKDSINSA-N
DB00145	132194	Glycine	DHMQDGOQFOQNFH-UHFFFAOYSA-N
DB00145	15428	Glycine	DHMQDGOQFOQNFH-UHFFFAOYSA-N
DB00145	32507	Glycine	DHMQDGOQFOQNFH-UHFFFAOYSA-N
DB00145	32508	Glycine	DHMQDGOQFOQNFH-UHFFFAOYSA-N
DB00145	57305	Glycine	DHMQDGOQFOQNFH-UHFFFAOYSA-N
DB00146	125445	Calcifediol	JWUBBDSIWDLEOM-DTOXIADCSA-N
DB00146	145212	Calcifediol	JWUBBDSIWDLEOM-DTOXIADCSA-N
DB00146	17933	Calcifediol	JWUBBDSIWDLEOM-DTOXIADCSA-N
DB00146	94743	Calcifediol	JWUBBDSIWDLEOM-DTOXIADCSA-N
DB00147	131529	Pyridoxal	RADKZDMFGJYCBB-UHFFFAOYSA-N
DB00147	131530	Pyridoxal	RADKZDMFGJYCBB-UHFFFAOYSA-N
DB00147	17310	Pyridoxal	RADKZDMFGJYCBB-UHFFFAOYSA-N
DB00148	16919	Creatine	CVSVTCORWBXHQV-UHFFFAOYSA-N
DB00148	57947	Creatine	CVSVTCORWBXHQV-UHFFFAOYSA-N
DB00148	66924	Creatine	CVSVTCORWBXHQV-UHFFFAOYSA-N
DB00149	143079	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	15603	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	25017	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	28225	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	32619	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	32620	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	32623	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	32624	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	32627	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	32628	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00149	57427	Leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N
DB00150	16296	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	16828	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	27897	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	32702	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	32704	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	32716	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	32717	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	32727	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	32728	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	57719	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	57912	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00150	64554	Tryptophan	QIVBCDIJIAJPQS-VIFPVBQESA-N
DB00151	15356	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	16375	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	17561	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	32442	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	32443	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	32445	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	32449	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	32450	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	32451	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	32456	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	32457	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	32458	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	35235	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	35236	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00151	35237	Cysteine	XUJNEKJLAYXESH-REOHCLBHSA-N
DB00152	18385	Thiamine	JZRWCGZRTZMZEH-UHFFFAOYSA-N
DB00152	49107	Thiamine	JZRWCGZRTZMZEH-UHFFFAOYSA-N
DB00153	28934	Ergocalciferol	MECHNRXZTMCUDQ-RKHKHRCZSA-N
DB00153	95213	Ergocalciferol	MECHNRXZTMCUDQ-RKHKHRCZSA-N
DB00154	53486	Dihomo-gamma-linolenic acid	HOBAELRKJCKHQD-QNEBEIHSSA-N
DB00154	71589	Dihomo-gamma-linolenic acid	HOBAELRKJCKHQD-QNEBEIHSSA-N
DB00155	16349	Citrulline	RHGKLRLOHDJJDR-BYPYZUCNSA-N
DB00155	18211	Citrulline	RHGKLRLOHDJJDR-BYPYZUCNSA-N
DB00155	49007	Citrulline	RHGKLRLOHDJJDR-BYPYZUCNSA-N
DB00155	57743	Citrulline	RHGKLRLOHDJJDR-BYPYZUCNSA-N
DB00155	66922	Citrulline	RHGKLRLOHDJJDR-BYPYZUCNSA-N
DB00156	16398	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	16857	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	28718	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	32820	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	32822	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	32826	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	32827	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	32828	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	38263	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	57757	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	57926	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	58585	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00156	58645	Threonine	AYFVYJQAPQTCCC-GBXIJSLDSA-N
DB00157	16908	NADH	BOPGDPNILDQYTO-NNYOXOHSSA-N
DB00157	57945	NADH	BOPGDPNILDQYTO-NNYOXOHSSA-N
DB00157	77176	NADH	BOPGDPNILDQYTO-NNYOXOHSSA-N
DB00157	77311	NADH	BOPGDPNILDQYTO-NNYOXOHSSA-N
DB00158	27470	Folic acid	OVBPIULPVIDEAO-LBPRGKRZSA-N
DB00158	62501	Folic acid	OVBPIULPVIDEAO-LBPRGKRZSA-N
DB00159	28364	Icosapent	JAZBEHYOTPTENJ-JLNKQSITSA-N
DB00159	58562	Icosapent	JAZBEHYOTPTENJ-JLNKQSITSA-N
DB00159	92823	Icosapent	JAZBEHYOTPTENJ-JLNKQSITSA-N
DB00160	132498	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	143534	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	15570	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	16449	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	16977	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	32431	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	32432	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	32435	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	32436	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	32439	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	32440	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	57416	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	57972	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	66916	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00160	76050	Alanine	QNAYBMKLOCPYGJ-REOHCLBHSA-N
DB00161	16414	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00161	27266	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00161	27477	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00161	32851	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00161	32852	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00161	32855	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00161	32856	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00161	32859	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00161	32860	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00161	57762	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00161	74338	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00161	87977	Valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N
DB00162	16302	Vitamin A	FPIPGXGPPPQFEQ-OVSJKPMPSA-N
DB00162	17336	Vitamin A	FPIPGXGPPPQFEQ-OVSJKPMPSA-N
DB00162	45479	Vitamin A	FPIPGXGPPPQFEQ-OVSJKPMPSA-N
DB00162	50211	Vitamin A	FPIPGXGPPPQFEQ-OVSJKPMPSA-N
DB00162	78272	Vitamin A	FPIPGXGPPPQFEQ-OVSJKPMPSA-N
DB00163	18145	Vitamin E	GVJHHUAWPYXKBD-IEOSBIPESA-N
DB00163	46430	Vitamin E	GVJHHUAWPYXKBD-IEOSBIPESA-N
DB00163	93909	Vitamin E	GVJHHUAWPYXKBD-IEOSBIPESA-N
DB00165	16709	Pyridoxine	LXNHXLLTXMVWPM-UHFFFAOYSA-N
DB00166	16494	Lipoic acid	AGBQKNBQESQNJD-SSDOTTSWSA-N
DB00166	30313	Lipoic acid	AGBQKNBQESQNJD-SSDOTTSWSA-N
DB00166	30314	Lipoic acid	AGBQKNBQESQNJD-SSDOTTSWSA-N
DB00166	43796	Lipoic acid	AGBQKNBQESQNJD-SSDOTTSWSA-N
